row_id,order_id,customer_id,product_id,region_id,order_date_id,ship_date_id,order_priority,ship_mode,quantity,unit_price,discount,sales,profit,shipping_cost,product_base_margin,shipping_days,profit_margin_pct,is_loss_making
3245,23264,3,185,2,20101207,20101209,Critical,Regular Air,27,2.88,0.06,78.47,17.99,0.99,0.36,2,22.92595896520963,False
3284,23488,62,186,2,20090106,20090107,Critical,Delivery Truck,30,880.98,0.04,26133.39,-11053.6,44.55,0.62,1,-42.29684706040816,True
3300,23584,18,187,2,20120312,20120314,Critical,Delivery Truck,14,200.97,0.06,2671.21,636.18,15.59,0.36,2,23.816173194919152,False
3355,24007,32,188,2,20100826,20100902,Low,Regular Air,26,20.89,0.08,531.66,135.65,1.99,0.48,7,25.51442651318512,False
3356,24007,32,189,2,20100826,20100902,Low,Regular Air,28,11.58,0.06,317.85,-13.95,6.97,0.35,7,-4.3888626710712595,True
3357,24007,32,85,2,20100826,20100830,Low,Regular Air,42,4.13,0.09,163.08,66.17,0.5,0.39,4,40.57517782683345,False
3359,24038,61,149,2,20110620,20110622,High,Regular Air,38,2.78,0.1,103.07,-0.95,1.34,0.45,2,-0.9217036965169303,True
3371,24097,45,190,2,20100804,20100804,High,Regular Air,1,14.48,0.0,17.19,-35.34,1.99,0.49,0,-205.5846422338569,True
3372,24097,45,191,2,20100804,20100806,High,Regular Air,27,99.99,0.04,2689.48,399.93,19.99,0.5,2,14.870160774573524,False
3373,24097,45,192,2,20100804,20100806,High,Regular Air,2,4.98,0.01,15.31,-8.15,4.86,0.38,2,-53.23318092749837,True
3380,24128,21,193,2,20101123,20101125,High,Regular Air,13,21.98,0.1,270.63,7.07,8.32,0.39,2,2.6124228651664634,False
3381,24128,21,194,2,20101123,20101125,High,Regular Air,43,195.99,0.09,6583.913,1459.79,3.99,0.59,2,22.172073051390566,False
3406,24294,52,187,2,20090802,20090803,Not Specified,Delivery Truck,24,200.97,0.03,4865.72,1951.3,15.59,0.36,1,40.10300633821921,False
3418,24387,57,195,2,20110810,20110811,Critical,Regular Air,23,40.97,0.01,1003.31,51.9,14.45,0.57,1,5.172877774566186,False
3419,24387,57,196,2,20110810,20110810,Critical,Delivery Truck,17,349.45,0.04,6048.18,1418.36,60.0,0.6,0,23.451021629647265,False
3434,24515,49,197,2,20100506,20100508,Critical,Delivery Truck,41,80.97,0.1,3051.27,121.48,33.6,0.37,2,3.981293035359047,False
3478,24743,40,198,2,20120628,20120705,Low,Delivery Truck,47,216.6,0.06,9633.59,176.67,64.2,0.59,7,1.8338957750952656,False
3479,24743,40,199,2,20120628,20120703,Low,Regular Air,26,140.81,0.0,3758.77,753.61,24.49,0.57,5,20.049377854989796,False
3493,24871,14,200,2,20110323,20110324,Medium,Regular Air,6,22.72,0.04,143.78,75.3,8.99,0.44,1,52.371678953957435,False
3552,25318,63,67,2,20111119,20111121,Critical,Express Air,22,19.98,0.05,440.92,-65.18,10.49,0.49,2,-14.782727025310715,True
3560,25377,27,201,2,20121126,20121203,Low,Delivery Truck,3,1500.97,0.09,4343.51,-3755.03,29.7,0.57,7,-86.45151041438835,True
3591,25634,64,125,2,20100729,20100801,Not Specified,Regular Air,29,20.95,0.03,593.32,28.99,4.0,0.6,3,4.886064855390009,False
3592,25634,64,202,2,20100729,20100730,Not Specified,Express Air,26,23.99,0.03,626.07,185.32,6.71,0.35,1,29.600523903077928,False
3602,25733,49,203,2,20120512,20120517,Low,Regular Air,24,24.92,0.09,557.23,-42.99,12.98,0.39,5,-7.714947149292033,True
3604,25767,31,65,2,20120303,20120303,High,Regular Air,7,39.48,0.08,261.88,-59.2,1.99,0.54,0,-22.605773636780206,True
3605,25767,31,204,2,20120303,20120304,High,Regular Air,15,38.76,0.04,593.73,108.01,13.26,0.36,1,18.19177067016994,False
3641,26023,65,205,2,20100820,20100821,High,Regular Air,49,2.47,0.03,120.77,19.86,1.02,0.38,1,16.444481245342388,False
3643,26051,16,206,2,20100627,20100629,Not Specified,Delivery Truck,22,33.94,0.0,795.74,-127.39,19.19,0.58,2,-16.008997913891474,True
3644,26051,16,207,2,20100627,20100628,Not Specified,Regular Air,31,8.33,0.07,251.75,22.46,1.99,0.52,1,8.92154915590864,False
3649,26116,50,41,2,20121029,20121030,Critical,Regular Air,36,18.97,0.04,697.41,81.71,9.03,0.37,1,11.716207109161038,False
3658,26182,43,208,2,20100116,20100119,Not Specified,Delivery Truck,30,150.98,0.01,4684.9,-549.27,66.27,0.65,3,-11.724263057909456,True
3666,26272,9,199,2,20120629,20120708,Low,Express Air,6,140.81,0.04,905.94,-4.19,24.49,0.57,9,-0.4625030355211162,True
3688,26370,60,209,2,20110808,20110810,Not Specified,Regular Air,12,22.84,0.08,270.23,52.02,5.47,0.39,2,19.250268289975207,False
3689,26370,60,210,2,20110808,20110810,Not Specified,Express Air,20,34.76,0.09,660.27,63.83,5.49,0.6,2,9.66725733412089,False
3711,26499,40,211,2,20100221,20100222,Medium,Regular Air,11,2.88,0.05,32.4,8.78,0.5,0.39,1,27.098765432098762,False
3716,26531,66,212,2,20110620,20110622,Medium,Regular Air,26,205.99,0.0,4688.9485,1215.44,5.26,0.56,2,25.921376615674067,False
3719,26567,40,213,2,20090904,20090904,Critical,Regular Air,8,5.4,0.08,50.7,-44.07,7.78,0.37,0,-86.92307692307692,True
3720,26567,40,214,2,20090904,20090907,Critical,Express Air,10,8.46,0.09,90.06,-100.51,8.99,0.79,3,-111.60337552742615,True
3721,26567,40,215,2,20090904,20090905,Critical,Regular Air,22,14.98,0.21,338.52,-17.75,8.99,0.39,1,-5.243412501477018,True
3722,26567,40,216,2,20090904,20090905,Critical,Regular Air,48,155.99,0.04,6109.817,1374.95,8.08,0.6,1,22.503947335902204,False
3760,26854,67,217,2,20090621,20090622,Not Specified,Regular Air,1,25.38,0.02,34.11,-12.95,8.99,0.5,1,-37.965406039284666,True
3805,27109,2,218,2,20120208,20120210,Critical,Regular Air,48,10.97,0.01,538.22,-154.66,6.5,0.64,2,-28.735461335513357,True
3806,27111,59,219,2,20090311,20090314,High,Regular Air,11,99.99,0.06,1064.23,-127.56,19.99,0.52,3,-11.986130817586425,True
3807,27111,59,220,2,20090311,20090312,High,Regular Air,18,193.17,0.0,3497.05,282.18,19.99,0.71,1,8.069086801732889,False
3808,27111,59,181,2,20090311,20090311,High,Express Air,44,20.99,0.08,774.0525,-96.34,3.3,0.81,0,-12.44618420585167,True
3821,27264,68,221,2,20110604,20110606,Low,Regular Air,3,19.99,0.02,74.05,44.54,11.17,0.6,2,60.14854827819041,False
3841,27392,29,222,2,20120302,20120311,Low,Regular Air,37,150.98,0.0,5753.85,2509.52,13.99,0.38,9,43.61462325225718,False
3860,27553,13,223,2,20110812,20110814,Medium,Delivery Truck,48,370.98,0.03,18235.47,1166.93,99.0,0.65,2,6.399231826763993,False
3861,27553,13,224,2,20110812,20110814,Medium,Regular Air,16,179.99,0.0,2631.107,297.11,13.99,0.57,2,11.292205144070538,False
3863,27555,38,225,2,20090901,20090903,Critical,Regular Air,32,6.74,0.1,209.42,65.41,1.72,0.35,2,31.233884060739186,False
3873,27680,42,226,2,20100126,20100127,Critical,Regular Air,32,10.89,0.1,324.4,-46.98,4.5,0.59,1,-14.482120838471024,True
3874,27680,42,227,2,20100126,20100127,Critical,Regular Air,19,6.48,0.01,137.02,-46.89,6.6,0.37,1,-34.22128156473507,True
3891,27778,69,228,2,20110902,20110904,Critical,Regular Air,1,223.98,0.02,232.67,-105.14,15.01,0.38,2,-45.1884643486483,True
3892,27778,69,229,2,20110902,20110904,Critical,Delivery Truck,34,140.98,0.07,4805.92,-393.96,36.09,0.77,2,-8.197389885807503,True
3914,27909,6,230,2,20120207,20120209,Critical,Regular Air,1,54.96,0.09,62.26,-23.24,10.75,0.36,2,-37.32733697398008,True
3915,27909,6,231,2,20120207,20120210,Critical,Regular Air,47,1.26,0.07,58.53,-24.86,0.7,0.81,3,-42.47394498547753,True
3929,28003,65,232,2,20110319,20110321,Critical,Regular Air,31,4.98,0.09,157.79,-95.92,6.07,0.36,2,-60.78965713923569,True
3936,28035,15,233,2,20110508,20110510,Not Specified,Regular Air,19,18.99,0.03,376.21,89.56,5.23,0.37,2,23.805853113952317,False
3947,28135,70,234,2,20090925,20090927,Critical,Regular Air,37,46.89,0.08,1601.24,520.69,5.1,0.46,2,32.517923609202875,False
3948,28135,70,235,2,20090925,20090925,Critical,Regular Air,40,12.98,0.05,501.31,38.23,3.14,0.6,0,7.626019828050507,False
3952,28165,35,236,2,20120709,20120711,Not Specified,Regular Air,2,10.91,0.05,24.96,-12.8,2.99,0.38,2,-51.28205128205128,True
3963,28289,14,62,2,20100114,20100115,High,Regular Air,31,4.98,0.01,166.76,-46.03,4.75,0.36,1,-27.602542576157354,True
3992,28486,71,237,2,20090826,20090827,High,Regular Air,2,415.88,0.08,811.13,-517.47,11.37,0.57,1,-63.79618556828129,True
4017,28675,38,238,2,20091008,20091009,Critical,Regular Air,15,65.99,0.1,822.8425,4.39,5.92,0.55,1,0.533516438443566,False
4050,28870,72,42,2,20111110,20111113,High,Regular Air,35,115.99,0.05,3310.9455,822.4,2.5,0.57,3,24.838826250688815,False
4051,28871,10,239,2,20120415,20120415,High,Regular Air,10,5.02,0.08,55.02,-56.12,5.14,0.79,0,-101.9992729916394,True
4075,29030,69,93,2,20120102,20120103,Medium,Regular Air,10,19.84,0.05,192.58,24.6,4.1,0.44,1,12.77391214040918,False
4082,29095,42,240,2,20110308,20110309,Not Specified,Regular Air,40,6.75,0.01,291.67,54.46,2.99,0.35,1,18.67178660815305,False
4118,29287,22,241,2,20090702,20090704,High,Regular Air,50,5.74,0.1,281.39,-106.4,5.01,0.39,2,-37.812288993923026,True
4119,29287,22,242,2,20090702,20090704,High,Delivery Truck,49,270.97,0.09,12593.91,2699.67,28.06,0.56,2,21.436313265697468,False
4164,29510,15,243,2,20110415,20110417,Critical,Delivery Truck,22,260.98,0.01,6123.94,1292.44,41.91,0.59,2,21.10471363207347,False
4193,29795,17,244,2,20111125,20111126,High,Regular Air,49,387.99,0.05,19325.2,8793.54,19.99,0.38,1,45.502970215055996,False
4194,29795,17,245,2,20111125,20111126,High,Delivery Truck,48,160.98,0.0,8380.22,813.83,35.02,0.72,1,9.711320227869914,False
4202,29861,23,246,2,20120425,20120426,Critical,Regular Air,11,3.08,0.03,35.17,5.58,0.99,0.37,1,15.865794711401762,False
4305,30658,65,111,2,20110326,20110327,Medium,Regular Air,35,499.99,0.08,17387.65,6907.61,24.49,0.36,1,39.727105157971316,False
4306,30658,65,9,2,20110326,20110328,Medium,Regular Air,44,138.14,0.05,6040.22,-942.5,35.0,0.39,2,-15.603736287751108,True
4346,30947,65,247,2,20100714,20100718,Low,Regular Air,17,41.94,0.03,691.59,261.24,2.99,0.35,4,37.773825532468656,False
4347,30947,65,32,2,20100714,20100718,Low,Regular Air,45,7.31,0.01,345.2,183.53,0.49,0.38,4,53.16628041714948,False
4362,31077,57,248,2,20101023,20101025,Not Specified,Regular Air,36,65.99,0.06,1955.0765,470.83,3.9,0.55,2,24.082433602981776,False
4369,31111,6,249,2,20090824,20090826,Not Specified,Regular Air,27,7.64,0.03,217.93,-29.02,5.83,0.36,2,-13.316202450328086,True
4372,31169,30,195,2,20110609,20110613,Low,Regular Air,6,40.97,0.06,254.76,109.88,14.45,0.57,4,43.13078976291412,False
4390,31270,66,250,2,20121123,20121124,Medium,Delivery Truck,21,299.05,0.0,6806.66,801.72,87.01,0.57,1,11.778464033755176,False
4391,31270,66,251,2,20121123,20121125,Medium,Delivery Truck,3,291.73,0.1,891.61,-328.36,48.8,0.56,2,-36.82776101658797,True
4392,31270,66,252,2,20121123,20121125,Medium,Regular Air,5,30.42,0.03,165.04,-112.44,8.65,0.74,2,-68.12893843916626,True
4401,31364,28,237,2,20090501,20090501,Not Specified,Regular Air,2,415.88,0.07,789.01,-539.59,11.37,0.57,0,-68.38823335572427,True
4404,31393,72,253,2,20120511,20120512,Critical,Regular Air,4,19.94,0.04,97.57,-27.31,14.87,0.57,1,-27.990160910115815,True
4405,31393,72,145,2,20120511,20120513,Critical,Regular Air,31,3.68,0.09,110.32,-32.65,1.32,0.83,2,-29.595721537345906,True
4411,31492,24,166,2,20101015,20101017,Critical,Regular Air,26,11.97,0.04,321.68,-12.25,4.98,0.58,2,-3.8081323053966676,True
4412,31492,24,254,2,20101015,20101018,Critical,Express Air,34,29.74,0.09,971.95,-21.1,6.64,0.7,3,-2.1708935644837695,True
4413,31492,24,255,2,20101015,20101016,Critical,Regular Air,23,95.43,0.03,2149.03,-235.56,19.99,0.79,1,-10.961224366342023,True
4429,31558,55,256,2,20110723,20110728,Low,Regular Air,12,300.65,0.04,3671.3,900.06,24.49,0.52,5,24.516111459156157,False
4430,31558,55,257,2,20110723,20110723,Low,Regular Air,42,45.19,0.08,1763.6,455.37,1.99,0.55,0,25.820480834656387,False
4437,31618,69,258,2,20110711,20110711,Critical,Regular Air,14,28.53,0.02,403.17,147.45,1.49,0.38,0,36.572661656373235,False
4446,31684,73,259,2,20120916,20120919,Critical,Regular Air,15,5.68,0.02,89.97,23.48,1.46,0.39,3,26.097588084917195,False
4447,31684,73,260,2,20120916,20120918,Critical,Express Air,28,15.51,0.04,456.91,-328.18,17.78,0.59,2,-71.82596134906217,True
4459,31781,40,107,2,20090116,20090117,Medium,Regular Air,46,5.81,0.1,249.02,-282.61,8.49,0.39,1,-113.48887639547024,True
4460,31781,40,261,2,20090116,20090117,Medium,Regular Air,41,1.81,0.03,78.49,5.53,0.75,0.52,1,7.045483501082941,False
4524,32193,56,262,2,20101020,20101022,Low,Express Air,4,6.68,0.1,40.72,-10.25,6.93,0.37,2,-25.171905697445972,True
4525,32193,56,263,2,20101020,20101025,Low,Regular Air,27,3.93,0.02,113.3,37.33,0.99,0.39,5,32.94792586054722,False
4532,32229,71,222,2,20100830,20100830,High,Regular Air,8,150.98,0.02,1219.19,44.37,13.99,0.38,0,3.6393015034572134,False
4533,32229,71,264,2,20100830,20100831,High,Regular Air,15,1.76,0.0,28.68,-0.12,0.7,0.56,1,-0.41841004184100417,True
4599,32743,35,265,2,20100507,20100509,Critical,Regular Air,19,177.98,0.01,3548.67,1280.19,0.99,0.56,2,36.07520564042303,False
4607,32806,62,266,2,20110621,20110622,Critical,Regular Air,8,20.24,0.02,178.78,-28.34,8.99,0.46,1,-15.85188499832196,True
4651,33123,69,208,2,20101124,20101126,Medium,Delivery Truck,41,150.98,0.08,6045.98,-996.67,66.27,0.65,2,-16.484837859205623,True
4656,33159,72,164,2,20120427,20120429,Medium,Regular Air,3,20.99,0.01,56.695,-70.97,0.99,0.37,2,-125.17858717699974,True
4659,33186,27,267,2,20120828,20120830,Low,Regular Air,24,65.99,0.01,1350.531,221.18,5.26,0.56,2,16.37726198065798,False
4687,33377,28,268,2,20110731,20110802,High,Regular Air,20,5.18,0.06,100.4,11.94,2.04,0.36,2,11.892430278884461,False
4688,33377,28,269,2,20110731,20110801,High,Regular Air,19,17.24,0.04,327.15,47.3,3.26,0.56,1,14.458199602628765,False
4691,33444,18,270,2,20121006,20121007,Medium,Regular Air,11,2.6,0.09,30.51,-17.68,2.4,0.58,1,-57.94821370042609,True
4692,33444,18,271,2,20121006,20121008,Medium,Regular Air,8,14.97,0.07,127.8,-30.48,7.51,0.57,2,-23.849765258215964,True
4738,33703,14,272,2,20100206,20100207,Not Specified,Regular Air,4,60.98,0.08,242.36,-131.48,1.99,0.5,1,-54.249876217197546,True
4739,33703,14,254,2,20100206,20100207,Not Specified,Regular Air,25,29.74,0.0,802.19,56.26,6.64,0.7,1,7.013301088270858,False
4740,33703,14,273,2,20100206,20100208,Not Specified,Express Air,4,12.21,0.08,63.52,-8.47,4.81,0.58,2,-13.334382871536524,True
4746,33734,44,274,2,20111017,20111018,Not Specified,Regular Air,13,29.14,0.05,371.94,106.53,4.86,0.38,1,28.641716405871914,False
4763,33888,59,275,2,20090820,20090823,Not Specified,Regular Air,31,11.5,0.04,349.43,-44.92,7.19,0.4,3,-12.855221360501387,True
4764,33888,59,102,2,20090820,20090821,Not Specified,Regular Air,3,15.7,0.02,58.33,-35.08,11.25,0.6,1,-60.14057946168353,True
4765,33888,59,276,2,20090820,20090822,Not Specified,Delivery Truck,47,225.02,0.05,10377.22,965.48,28.66,0.72,2,9.303840527617224,False
4772,33894,43,277,2,20100614,20100617,Critical,Regular Air,14,9.27,0.0,140.66,11.34,4.39,0.38,3,8.06199345940566,False
4773,33894,43,278,2,20100614,20100615,Critical,Regular Air,5,6.84,0.02,42.89,-32.48,8.37,0.58,1,-75.72860806714851,True
4774,33894,43,279,2,20100614,20100616,Critical,Regular Air,48,4.98,0.09,226.5,-173.15,4.62,0.64,2,-76.4459161147903,True
4775,33894,43,280,2,20100614,20100616,Critical,Express Air,13,32.98,0.04,438.93,-119.02,5.5,0.75,2,-27.115941038434375,True
4777,33922,9,281,2,20100227,20100227,Not Specified,Delivery Truck,31,500.97,0.06,15251.5,5353.19,69.3,0.37,0,35.09943284267121,False
4803,34177,74,282,2,20090815,20090818,High,Regular Air,13,2.61,0.02,34.42,9.47,0.5,0.39,3,27.513073794305637,False
4804,34177,74,32,2,20090815,20090816,High,Regular Air,26,7.31,0.1,172.76,73.18,0.49,0.38,1,42.35934244037973,False
4805,34177,74,33,2,20090815,20090816,High,Regular Air,50,20.99,0.1,853.162,-83.95,2.5,0.81,1,-9.839866285652667,True
4812,34215,55,283,2,20110514,20110515,High,Regular Air,6,5.34,0.02,35.65,-5.92,2.99,0.38,1,-16.605890603085555,True
4820,34246,52,284,2,20101007,20101008,Critical,Regular Air,49,4.06,0.03,199.86,-257.11,6.89,0.6,1,-128.64505153607524,True
4821,34246,52,285,2,20101007,20101008,Critical,Regular Air,18,99.99,0.03,1888.02,192.33,19.99,0.52,1,10.186862427304796,False
4822,34246,52,189,2,20101007,20101009,Critical,Regular Air,27,11.58,0.01,322.69,1.91,6.97,0.35,2,0.5918993461216647,False
4864,34631,47,286,2,20091023,20091024,Not Specified,Regular Air,5,3.36,0.06,22.06,-22.28,6.27,0.4,1,-100.99728014505894,True
4865,34631,47,287,2,20091023,20091025,Not Specified,Regular Air,19,699.99,0.07,12616.2,2808.22,24.49,0.41,2,22.25884180656616,False
4929,35047,67,288,2,20100609,20100611,Medium,Regular Air,31,4.71,0.0,148.17,-7.06,0.7,0.85,2,-4.764797192414119,True
4957,35266,28,289,2,20110110,20110110,Not Specified,Regular Air,39,5.84,0.07,217.25,33.5,1.2,0.55,0,15.420023014959725,False
4958,35266,28,147,2,20110110,20110112,Not Specified,Delivery Truck,28,218.75,0.07,5993.74,-998.94,69.64,0.77,2,-16.666388598771384,True
5031,35847,21,290,2,20090130,20090130,Critical,Express Air,23,15.98,0.08,361.65,-144.27,8.99,0.64,0,-39.89216092907508,True
5048,36001,30,291,2,20110328,20110330,Low,Regular Air,45,22.38,0.05,1038.82,-78.36,15.1,0.38,2,-7.543173985868582,True
5049,36001,30,170,2,20110328,20110401,Low,Regular Air,47,12.95,0.09,564.39,51.82,4.98,0.4,4,9.181594287637981,False
5074,36134,35,292,2,20101122,20101122,Low,Regular Air,6,155.99,0.01,826.9735,-413.33,8.99,0.55,0,-49.98104534183986,True
5075,36135,39,293,2,20110530,20110531,Not Specified,Regular Air,33,35.99,0.02,999.226,381.17,3.3,0.39,1,38.146525410667856,False
5138,36644,25,191,2,20120513,20120514,High,Regular Air,24,99.99,0.06,2298.32,218.72,19.99,0.5,1,9.516516411987887,False
5139,36646,1,294,2,20100608,20100609,Medium,Express Air,24,48.91,0.04,1168.15,-743.96,35.0,0.83,1,-63.68702649488507,True
5154,36707,67,295,2,20091129,20091130,Medium,Regular Air,47,3.78,0.02,181.78,71.56,0.71,0.39,1,39.36626691605237,False
5236,37253,1,296,2,20120901,20120901,High,Regular Air,46,26.31,0.09,1184.32,-99.55,5.89,0.75,0,-8.40566738719265,True
5275,37541,10,125,2,20100226,20100228,Medium,Regular Air,3,20.95,0.01,71.94,-70.68,5.99,0.65,2,-98.24854045037533,True
5276,37541,10,297,2,20100226,20100227,Medium,Express Air,10,55.98,0.08,550.61,98.32,13.88,0.36,1,17.85655908901037,False
5277,37541,10,74,2,20100226,20100228,Medium,Regular Air,18,80.98,0.1,1373.11,-599.54,35.0,0.81,2,-43.662925767054354,True
5286,37634,47,273,2,20120521,20120522,Medium,Regular Air,32,12.21,0.07,368.18,-36.78,4.81,0.58,1,-9.989678961377587,True
5312,37793,25,298,2,20091108,20091109,Not Specified,Regular Air,16,13.9,0.08,224.47,-49.31,7.59,0.56,1,-21.967300752884572,True
5325,37860,64,299,2,20100827,20100829,Medium,Regular Air,1,55.5,0.07,104.85,-98.31,52.2,0.72,2,-93.76251788268956,True
5472,38884,22,300,2,20120817,20120818,High,Regular Air,47,5.28,0.03,256.0,-119.84,5.66,0.4,1,-46.8125,True
5473,38884,22,301,2,20120817,20120818,High,Delivery Truck,20,296.18,0.06,6067.76,-98.05,54.12,0.76,1,-1.6159175708993103,True
5559,39364,44,55,2,20121109,20121110,High,Regular Air,29,92.23,0.06,2754.93,-1.33,39.61,0.67,1,-0.048277088710057973,True
5560,39364,44,165,2,20121109,20121111,High,Regular Air,15,1270.99,0.03,19417.55,8417.57,19.99,0.35,2,43.35031968502721,False
5569,39457,62,302,2,20110602,20110602,Critical,Delivery Truck,40,122.99,0.03,4842.21,-1975.26,70.2,0.74,0,-40.792530683303696,True
5598,39683,70,233,2,20110810,20110813,High,Regular Air,31,18.99,0.04,615.58,168.0,5.23,0.37,3,27.29133500113714,False
5599,39683,70,87,2,20110810,20110811,High,Regular Air,41,218.08,0.1,8387.1,2113.95,18.06,0.57,1,25.204778767392778,False
5600,39683,70,303,2,20110810,20110811,High,Regular Air,6,20.24,0.09,126.02,66.97,6.67,0.49,1,53.14235835581654,False
5601,39683,70,304,2,20110810,20110812,High,Regular Air,30,2.18,0.0,68.14,6.37,0.78,0.52,2,9.348400352216025,False
5628,39846,72,279,2,20090227,20090306,Low,Regular Air,14,4.98,0.06,71.47,-62.73,4.62,0.64,7,-87.77109276619561,True
5659,40036,59,305,2,20100607,20100608,Not Specified,Regular Air,10,65.99,0.02,568.3355,-147.36,8.99,0.58,1,-25.928346900730293,True
5662,40067,18,306,2,20120217,20120219,Low,Regular Air,38,65.99,0.0,2157.3085,519.25,5.31,0.57,2,24.069343814294523,False
5675,40132,48,307,2,20120223,20120229,Low,Delivery Truck,26,50.98,0.04,1363.0,149.83,14.19,0.56,6,10.992663242846664,False
5676,40132,48,308,2,20120223,20120229,Low,Delivery Truck,36,124.49,0.04,4698.5,-219.38,51.94,0.63,6,-4.669149728636799,True
5677,40132,48,291,2,20120223,20120302,Low,Regular Air,16,22.38,0.09,347.47,-86.2,15.1,0.38,8,-24.8078970846404,True
5681,40160,75,309,2,20091015,20091016,Critical,Regular Air,23,63.94,0.1,1404.22,202.87,14.48,0.46,1,14.447166398427596,False
5719,40518,9,310,2,20090313,20090314,Critical,Regular Air,3,4.13,0.05,17.52,-12.16,5.04,0.38,1,-69.40639269406392,True
5746,40804,2,302,2,20100312,20100314,Medium,Delivery Truck,36,122.99,0.06,4273.8,-1775.83,70.2,0.74,2,-41.55154663297299,True
5764,40902,76,311,2,20090707,20090709,Low,Regular Air,25,7.1,0.02,192.18,-48.88,6.05,0.39,2,-25.434488500364242,True
5790,41063,46,312,2,20121121,20121123,Low,Regular Air,22,21.38,0.01,483.96,-34.09,8.99,0.59,2,-7.043970576080669,True
5791,41063,46,313,2,20121121,20121128,Low,Regular Air,10,35.99,0.04,308.363,42.27,0.99,0.35,7,13.707870269779448,False
